Connector Code,Connector Id(15),Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22
HFFC-030506,aAZ5i000000LOM8,,,,,,,,,,,,,,,,,,,,1,,,,
HFFC-030511,aAZ5i000000LOMX,,,,,,,,,,,,,,,,,,,,1,,1,,
HFFC-030516,aAZ5i000000LON1,,,,,,,,,,,,,,,,,,,,1,,,,
HFFC-030519,aAZ5i000000LONG,,,,,,,,,,,,,,,,,,,,,11,14,,
HFFC-030529,aAZ5i000000LOOi,,,,,,,,,,,,,,,,,,,,1,,1,,
HFFC-030535,aAZ5i000000LOPC,,,,,,,,,,,,,,,,,,,,1,,,1,4
HFFC-030541,aAZ5i000000LOPg,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-030543,aAZ5i000000LOY6,,,,,,,,,,,,,,,,,,,,,2,,9,7
HFFC-030569,aAZ5i000000LOeK,,,,,,,,,,,,,,,,,,,,,4,,1,
HFFC-030576,aAZ5i000000LOet,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030579,aAZ5i000000LOf8,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030590,aAZ5i000000LOkJ,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030594,aAZ5i000000LOkd,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030595,aAZ5i000000LOki,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030597,aAZ5i000000LOks,,,,,,,,,,,,,,,,,,,,,1,1,1,
HFFC-030604,aAZ5i000000LOlR,,,,,,,,,,,,,,,,,,,,,1,3,,
HFFC-030611,aAZ5i000000LOq3,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030613,aAZ5i000000LOuL,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-030615,aAZ5i000000LOuV,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030620,aAZ5i000000LP3A,,,,,,,,,,,,,,,,,,,,,,2,,2
HFFC-030622,aAZ5i000000LP3K,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030624,aAZ5i000000LP3U,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030626,aAZ5i000000LP3e,,,,,,,,,,,,,,,,,,,,,,2,,2
HFFC-030630,aAZ5i000000LP5G,,,,,,,,,,,,,,,,,,,,,1,,,1
HFFC-030632,aAZ5i000000LP5Q,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030635,aAZ5i000000LP5f,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030637,aAZ5i000000LP5p,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-030644,aAZ5i000000LP6O,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030646,aAZ5i000000LP6Y,,,,,,,,,,,,,,,,,,,,,,,4,16
HFFC-030647,aAZ5i000000LP6d,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030650,aAZ5i000000LP6s,,,,,,,,,,,,,,,,,,,,,3,2,3,3
HFFC-030654,aAZ5i000000LPNx,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030655,aAZ5i000000LPSA,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030660,aAZ5i000000LPWh,,,,,,,,,,,,,,,,,,,,,2,3,5,
HFFC-030662,aAZ5i000000LPWr,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030668,aAZ5i000000LPXL,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-030671,aAZ5i000000LPXa,,,,,,,,,,,,,,,,,,,,,2,1,,
HFFC-030677,aAZ5i000000LPY4,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030682,aAZ5i000000LPYT,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030684,aAZ5i000000LPYd,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030686,aAZ5i000000LPYn,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030689,aAZ5i000000LPdA,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030690,aAZ5i000000LPdF,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030695,aAZ5i000000LPde,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030700,aAZ5i000000LPe3,,,,,,,,,,,,,,,,,,,,,5,,,
HFFC-030709,aAZ5i000000LPnC,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030714,aAZ5i000000LPzz,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030718,aAZ5i000000LQCr,,,,,,,,,,,,,,,,,,,,,7,1,,
HFFC-030721,aAZ5i000000LQD6,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030725,aAZ5i000000LQHY,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030729,aAZ5i000000LQHs,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-030731,aAZ5i000000LQI2,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030732,aAZ5i000000LQI7,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030734,aAZ5i000000LQIH,,,,,,,,,,,,,,,,,,,,,,1,2,3
HFFC-030738,aAZ5i000000LQIb,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030740,aAZ5i000000LQIl,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030741,aAZ5i000000LQIq,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030742,aAZ5i000000LQIv,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-030743,aAZ5i000000LQJ0,,,,,,,,,,,,,,,,,,,,,,2,3,4
HFFC-030745,aAZ5i000000LQJA,,,,,,,,,,,,,,,,,,,,,3,2,6,1
HFFC-030748,aAZ5i000000LQJP,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-030753,aAZ5i000000LQJo,,,,,,,,,,,,,,,,,,,,,1,4,,
HFFC-030755,aAZ5i000000LQJy,,,,,,,,,,,,,,,,,,,,,,1,1,
HFFC-030763,aAZ5i000000LQOk,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-030765,aAZ5i000000LQOu,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030767,aAZ5i000000LQP4,,,,,,,,,,,,,,,,,,,,,1,2,,
HFFC-030769,aAZ5i000000LQPE,,,,,,,,,,,,,,,,,,,,,4,2,,1
HFFC-030774,aAZ5i000000LQTl,,,,,,,,,,,,,,,,,,,,,1,,,4
HFFC-030775,aAZ5i000000LQY3,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030784,aAZ5i000000LQYm,,,,,,,,,,,,,,,,,,,,,,3,5,2
HFFC-030785,aAZ5i000000LQYr,,,,,,,,,,,,,,,,,,,,,,,2,1
HFFC-030789,aAZ5i000000LQZB,,,,,,,,,,,,,,,,,,,,,2,1,1,1
HFFC-030790,aAZ5i000000LQZG,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030795,aAZ5i000000LQZf,,,,,,,,,,,,,,,,,,,,,,2,3,2
HFFC-030800,aAZ5i000000LQe7,,,,,,,,,,,,,,,,,,,,,,4,,
HFFC-030806,aAZ5i000000LQeb,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030810,aAZ5i000000LQev,,,,,,,,,,,,,,,,,,,,,,,3,3
HFFC-030811,aAZ5i000000LQf0,,,,,,,,,,,,,,,,,,,,,,,2,4
HFFC-030812,aAZ5i000000LQf5,,,,,,,,,,,,,,,,,,,,,2,,1,
HFFC-030813,aAZ5i000000LQfA,,,,,,,,,,,,,,,,,,,,,,,,3
HFFC-030814,aAZ5i000000LQfF,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-030815,aAZ5i000000LQfK,,,,,,,,,,,,,,,,,,,,,2,3,2,5
HFFC-030820,aAZ5i000000LQfj,,,,,,,,,,,,,,,,,,,,,3,,4,
HFFC-030821,aAZ5i000000LQfo,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030824,aAZ5i000000LQoJ,,,,,,,,,,,,,,,,,,,,,,11,8,9
HFFC-030827,aAZ5i000000LQxI,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-030828,aAZ5i000000LQxN,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030829,aAZ5i000000LQxS,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-030832,aAZ5i000000LQxh,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030833,aAZ5i000000LQxm,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030835,aAZ5i000000LQxw,,,,,,,,,,,,,,,,,,,,,2,1,,
HFFC-030836,aAZ5i000000LQy1,,,,,,,,,,,,,,,,,,,,,5,1,,
HFFC-030837,aAZ5i000000LQy6,,,,,,,,,,,,,,,,,,,,,,,,2
HFFC-030838,aAZ5i000000LQyB,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030844,aAZ5i000000LR32,,,,,,,,,,,,,,,,,,,,,2,2,1,4
HFFC-030850,aAZ5i000000LR3b,,,,,,,,,,,,,,,,,,,,,1,5,2,
HFFC-030851,aAZ5i000000LR3g,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030856,aAZ5i000000LR45,,,,,,,,,,,,,,,,,,,,,4,,1,
HFFC-030860,aAZ5i000000LR4P,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030866,aAZ5i000000LR4t,,,,,,,,,,,,,,,,,,,,,,1,,3
HFFC-030867,aAZ5i000000LR4y,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030868,aAZ5i000000LR53,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030870,aAZ5i000000LR5D,,,,,,,,,,,,,,,,,,,,,1,3,,
HFFC-030871,aAZ5i000000LR5I,,,,,,,,,,,,,,,,,,,,,1,1,3,1
HFFC-030874,aAZ5i000000LR5X,,,,,,,,,,,,,,,,,,,,,,3,3,
HFFC-030875,aAZ5i000000LR5c,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-030882,aAZ5i000000LR6B,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030885,aAZ5i000000LR6Q,,,,,,,,,,,,,,,,,,,,,,7,6,3
HFFC-030889,aAZ5i000000LR6k,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030890,aAZ5i000000LR6p,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030891,aAZ5i000000LRJI,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030897,aAZ5i000000LRah,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030902,aAZ5i000000LRb6,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-030904,aAZ5i000000LRbG,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-030905,aAZ5i000000LRbL,,,,,,,,,,,,,,,,,,,,,1,1,,1
HFFC-030908,aAZ5i000000LRba,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030909,aAZ5i000000LRbf,,,,,,,,,,,,,,,,,,,,,4,1,,1
HFFC-030916,aAZ5i000000LRcE,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-030917,aAZ5i000000LRcJ,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-030919,aAZ5i000000LRgb,,,,,,,,,,,,,,,,,,,,,4,3,,
HFFC-030920,aAZ5i000000LRgg,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-030926,aAZ5i000000LRm8,,,,,,,,,,,,,,,,,,,,,8,7,1,11
HFFC-030928,aAZ5i000000LRqQ,,,,,,,,,,,,,,,,,,,,,4,3,1,
HFFC-030931,aAZ5i000000LRqf,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-030938,aAZ5i000000LRzU,,,,,,,,,,,,,,,,,,,,,4,1,,1
HFFC-030942,aAZ5i000000LRzo,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030943,aAZ5i000000LRzt,,,,,,,,,,,,,,,,,,,,,4,1,1,5
HFFC-030945,aAZ5i000000LS03,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030950,aAZ5i000000LS4a,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030953,aAZ5i000000LS4p,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030955,aAZ5i000000LS4z,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-030961,aAZ5i000000LSDj,,,,,,,,,,,,,,,,,,,,,,,1,5
HFFC-030965,aAZ5i000000LSE3,,,,,,,,,,,,,,,,,,,,,,3,1,5
HFFC-030968,aAZ5i000000LSEI,,,,,,,,,,,,,,,,,,,,,,1,1,
HFFC-030969,aAZ5i000000LSEN,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030972,aAZ5i000000LSIk,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030979,aAZ5i000000LSJJ,,,,,,,,,,,,,,,,,,,,,2,1,1,1
HFFC-030985,aAZ5i000000LSNv,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-030995,aAZ5i000000LSOj,,,,,,,,,,,,,,,,,,,,,,,2,
HFFC-031001,aAZ5i000000LSPD,,,,,,,,,,,,,,,,,,,,,1,2,7,7
HFFC-031005,aAZ5i000000LSPX,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031010,aAZ5i000000LSUE,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031013,aAZ5i000000LSUT,,,,,,,,,,,,,,,,,,,,,,5,5,5
HFFC-031022,aAZ5i000000LSha,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031026,aAZ5i000000LSm2,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031032,aAZ5i000000LSqe,,,,,,,,,,,,,,,,,,,,,,2,,3
HFFC-031033,aAZ5i000000LSqj,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-031034,aAZ5i000000LSqo,,,,,,,,,,,,,,,,,,,,,3,2,,4
HFFC-031035,aAZ5i000000LSqt,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031036,aAZ5i000000LSqy,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031037,aAZ5i000000LSr3,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-031040,aAZ5i000000LSvQ,,,,,,,,,,,,,,,,,,,,,,,,3
HFFC-031045,aAZ5i000000LSvp,,,,,,,,,,,,,,,,,,,,,2,2,,2
HFFC-031047,aAZ5i000000LSvz,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-031048,aAZ5i000000LSw4,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031053,aAZ5i000000LSwT,,,,,,,,,,,,,,,,,,,,,1,,3,4
HFFC-031056,aAZ5i000000LT4y,,,,,,,,,,,,,,,,,,,,,,4,,
HFFC-031057,aAZ5i000000LT9B,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031061,aAZ5i000000LT9V,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031062,aAZ5i000000LT9a,,,,,,,,,,,,,,,,,,,,,1,1,2,3
HFFC-031066,aAZ5i000000LT9u,,,,,,,,,,,,,,,,,,,,,3,11,3,7
HFFC-031075,aAZ5i000000LTAd,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-031077,aAZ5i000000LTAn,,,,,,,,,,,,,,,,,,,,,7,4,3,
HFFC-031079,aAZ5i000000LTAx,,,,,,,,,,,,,,,,,,,,,2,1,1,
HFFC-031080,aAZ5i000000LTB2,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-031081,aAZ5i000000LTB7,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031082,aAZ5i000000LTBC,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-031083,aAZ5i000000LTBH,,,,,,,,,,,,,,,,,,,,,,1,,1
HFFC-031087,aAZ5i000000LTBb,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031090,aAZ5i000000LTbQ,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031092,aAZ5i000000LTC0,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031096,aAZ5i000000LTCK,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031099,aAZ5i000000LTCZ,,,,,,,,,,,,,,,,,,,,,2,2,,
HFFC-031104,aAZ5i000000LTCy,,,,,,,,,,,,,,,,,,,,,1,5,4,4
HFFC-031107,aAZ5i000000LTDD,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-031109,aAZ5i000000LTDN,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031110,aAZ5i000000LTDS,,,,,,,,,,,,,,,,,,,,,1,1,,
HFFC-031111,aAZ5i000000LTDX,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031112,aAZ5i000000LTDc,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031115,aAZ5i000000LTDr,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031117,aAZ5i000000LTE1,,,,,,,,,,,,,,,,,,,,,2,2,,1
HFFC-031126,aAZ5i000000LTeK,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031129,aAZ5i000000LTeZ,,,,,,,,,,,,,,,,,,,,,1,2,,2
HFFC-031130,aAZ5i000000LTF4,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031131,aAZ5i000000LTF9,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031136,aAZ5i000000LTFY,,,,,,,,,,,,,,,,,,,,,,,,4
HFFC-031141,aAZ5i000000LTFx,,,,,,,,,,,,,,,,,,,,,,5,2,1
HFFC-031149,aAZ5i000000LTGb,,,,,,,,,,,,,,,,,,,,,1,1,1,
HFFC-031150,aAZ5i000000LTGg,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031153,aAZ5i000000LTGv,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031156,aAZ5i000000LTHA,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-031160,aAZ5i000000LTHU,,,,,,,,,,,,,,,,,,,,,,1,1,1
HFFC-031162,aAZ5i000000LTHe,,,,,,,,,,,,,,,,,,,,,1,3,1,1
HFFC-031163,aAZ5i000000LTHj,,,,,,,,,,,,,,,,,,,,,2,,,
HFFC-031164,aAZ5i000000LTHo,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031170,aAZ5i000000LTII,,,,,,,,,,,,,,,,,,,,,2,1,,1
HFFC-031175,aAZ5i000000LTIh,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031176,aAZ5i000000LTIm,,,,,,,,,,,,,,,,,,,,,1,5,,
HFFC-031177,aAZ5i000000LTIr,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031186,aAZ5i000000LTL2,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031187,aAZ5i000000LTL7,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031189,aAZ5i000000LTLH,,,,,,,,,,,,,,,,,,,,,3,,,
HFFC-031194,aAZ5i000000LTlG,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031195,aAZ5i000000LTLl,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031199,aAZ5i000000LTM5,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031204,aAZ5i000000LTMU,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031208,aAZ5i000000LTMo,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031212,aAZ5i000000LTN8,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031214,aAZ5i000000LTNI,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031215,aAZ5i000000LTNN,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031217,aAZ5i000000LTNX,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031220,aAZ5i000000LTNm,,,,,,,,,,,,,,,,,,,,,,2,1,
HFFC-031222,aAZ5i000000LTNw,,,,,,,,,,,,,,,,,,,,,1,10,8,7
HFFC-031232,aAZ5i000000LTOk,,,,,,,,,,,,,,,,,,,,,2,1,,
HFFC-031236,aAZ5i000000LTP4,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031238,aAZ5i000000LTPE,,,,,,,,,,,,,,,,,,,,,,1,2,1
HFFC-031251,aAZ5i000000LTQM,,,,,,,,,,,,,,,,,,,,,,2,,1
HFFC-031253,aAZ5i000000LTQW,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031255,aAZ5i000000LTQv,,,,,,,,,,,,,,,,,,,,,,7,,2
HFFC-031260,aAZ5i000000LTVS,,,,,,,,,,,,,,,,,,,,,1,,,
HFFC-031265,aAZ5i000000LTVr,,,,,,,,,,,,,,,,,,,,,,1,2,
HFFC-031266,aAZ5i000000LTVw,,,,,,,,,,,,,,,,,,,,,,3,3,9
HFFC-031269,aAZ5i000000LTWB,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031271,aAZ5i000000LTWL,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031284,aAZ5i000000LTXO,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031285,aAZ5i000000LTXT,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031286,aAZ5i000000LTXY,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031295,aAZ5i000000LTYH,,,,,,,,,,,,,,,,,,,,,,,1,2
HFFC-031297,aAZ5i000000LTYR,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031298,aAZ5i000000LTYW,,,,,,,,,,,,,,,,,,,,,,9,6,6
HFFC-031302,aAZ5i000000LTYq,,,,,,,,,,,,,,,,,,,,,,14,6,7
HFFC-031303,aAZ5i000000LTYv,,,,,,,,,,,,,,,,,,,,,,1,,2
HFFC-031304,aAZ5i000000LTZ0,,,,,,,,,,,,,,,,,,,,,,2,,1
HFFC-031307,aAZ5i000000LTZF,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031313,aAZ5i000000LTZj,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031314,aAZ5i000000LTZo,,,,,,,,,,,,,,,,,,,,,,10,,
HFFC-031316,aAZ5i000000LTZy,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-031317,aAZ5i000000LTa3,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031318,aAZ5i000000LTa8,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031322,aAZ5i000000LTaS,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-031323,aAZ5i000000LTAx,,,,,,,,,,,,,,,,,,,,,,4,,
HFFC-031329,aAZ5i000000LTb1,,,,,,,,,,,,,,,,,,,,,,2,,2
HFFC-031330,aAZ5i000000LTb6,,,,,,,,,,,,,,,,,,,,,,5,,1
HFFC-031331,aAZ5i000000LTBb,,,,,,,,,,,,,,,,,,,,,,3,8,13
HFFC-031333,aAZ5i000000LTbL,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-031334,aAZ5i000000LTbQ,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031335,aAZ5i000000LTbV,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031342,aAZ5i000000LTc4,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031347,aAZ5i000000LTcT,,,,,,,,,,,,,,,,,,,,,,4,,1
HFFC-031350,aAZ5i000000LTci,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031352,aAZ5i000000LTcs,,,,,,,,,,,,,,,,,,,,,,4,,
HFFC-031353,aAZ5i000000LTcx,,,,,,,,,,,,,,,,,,,,,,5,,2
HFFC-031354,aAZ5i000000LTd2,,,,,,,,,,,,,,,,,,,,,,,1,
HFFC-031358,aAZ5i000000LTdM,,,,,,,,,,,,,,,,,,,,,,2,6,4
HFFC-031359,aAZ5i000000LTdb,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031362,aAZ5i000000LTdq,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031363,aAZ5i000000LTdv,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031366,aAZ5i000000LTeA,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031367,aAZ5i000000LTeF,,,,,,,,,,,,,,,,,,,,,,3,1,1
HFFC-031368,aAZ5i000000LTeK,,,,,,,,,,,,,,,,,,,,,,,2,
HFFC-031371,aAZ5i000000LTeZ,,,,,,,,,,,,,,,,,,,,,,4,3,2
HFFC-031373,aAZ5i000000LTf8,,,,,,,,,,,,,,,,,,,,,,3,8,4
HFFC-031375,aAZ5i000000LTfI,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031376,aAZ5i000000LTfN,,,,,,,,,,,,,,,,,,,,,,,,2
HFFC-031380,aAZ5i000000LTfh,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031382,aAZ5i000000LTfr,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031390,aAZ5i000000LTGv,,,,,,,,,,,,,,,,,,,,,,1,,4
HFFC-031392,aAZ5i000000LTgf,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031398,aAZ5i000000LTh9,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031401,aAZ5i000000LTHo,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031405,aAZ5i000000LThi,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-031411,aAZ5i000000LTiC,,,,,,,,,,,,,,,,,,,,,,3,4,2
HFFC-031417,aAZ5i000000LTig,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031420,aAZ5i000000LTiv,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031421,aAZ5i000000LTj0,,,,,,,,,,,,,,,,,,,,,,3,,
HFFC-031427,aAZ5i000000LTje,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031432,aAZ5i000000LTk3,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031434,aAZ5i000000LTkD,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031436,aAZ5i000000LTkN,,,,,,,,,,,,,,,,,,,,,,,1,4
HFFC-031440,aAZ5i000000LTkh,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031442,aAZ5i000000LTkr,,,,,,,,,,,,,,,,,,,,,,6,,3
HFFC-031443,aAZ5i000000LTkw,,,,,,,,,,,,,,,,,,,,,,1,1,
HFFC-031447,aAZ5i000000LTlG,,,,,,,,,,,,,,,,,,,,,,1,1,3
HFFC-031453,aAZ5i000000LTlk,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031455,aAZ5i000000LTlu,,,,,,,,,,,,,,,,,,,,,,1,2,
HFFC-031460,aAZ5i000000LTmJ,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031461,aAZ5i000000LTMo,,,,,,,,,,,,,,,,,,,,,,,,1
HFFC-031462,aAZ5i000000LTmT,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031463,aAZ5i000000LTmY,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031469,aAZ5i000000LTnq,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031472,aAZ5i000000LTo5,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-031473,aAZ5i000000LToA,,,,,,,,,,,,,,,,,,,,,,3,2,
HFFC-031476,aAZ5i000000LToP,,,,,,,,,,,,,,,,,,,,,,3,1,4
HFFC-031478,aAZ5i000000LToZ,,,,,,,,,,,,,,,,,,,,,,1,,
HFFC-031479,aAZ5i000000LToe,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-031480,aAZ5i000000LToj,,,,,,,,,,,,,,,,,,,,,,2,,
HFFC-031488,aAZ5i000000LTpN,,,,,,,,,,,,,,,,,,,,,,1,,
